class,class_index,point,start_frame,stop_frame,video_id
"['milk', 'pour']","['64', '9']",3401,3371,3522,P01_07
"['milk', 'close']","['64', '4']",3565,3531,3629,P01_07
"['fridge', 'open']","['12', '3']",3677,3658,3681,P01_07
"['milk', 'insert']","['64', '5']",3707,3680,3715,P01_07
"['fridge', 'close']","['12', '4']",3749,3710,3758,P01_07
"['cupboard', 'open']","['3', '3']",3885,3848,3886,P01_07
"['cereal', 'take']","['99', '0']",3977,3917,3981,P01_07
"['tongs', 'take']","['142', '0']",488,446,495,P01_07
"['cupboard', 'close']","['3', '4']",4007,3984,4026,P01_07
"['cereal', 'put']","['99', '1']",4097,4069,4098,P01_07
"['box', 'open']","['23', '3']",4141,4126,4205,P01_07
"['bag', 'unroll']","['19', '39']",4298,4271,4319,P01_07
"['cereal', 'pour']","['99', '9']",4476,4370,4722,P01_07
"['cutlery', 'take']","['58', '0']",573,498,581,P01_07
"['drawer', 'open']","['8', '3']",650,631,663,P01_07
"['cutlery', 'insert']","['58', '5']",747,664,845,P01_07
"['bar', 'take']","['265', '0']",59,21,73,P01_08
"['bar', 'fold']","['265', '28']",110,76,172,P01_08
"['liquid:washing', 'pour']","['22', '9']",964,941,1003,P01_08
"['cup', 'wash']","['13', '2']",1141,1092,1373,P01_08
"['cup', 'wash']","['13', '2']",1501,1445,1778,P01_08
"['bar', 'insert']","['265', '5']",300,207,382,P01_08
"['hand', 'dry']","['11', '14']",1923,1878,2103,P01_08
"['cloth', 'hang']","['17', '41']",2109,2057,2114,P01_08
"['cloth', 'take']","['17', '0']",2183,2148,2184,P01_08
"['cloth', 'fold']","['17', '28']",2228,2187,2352,P01_08
"['water', 'pour']","['27', '9']",2568,2541,2654,P01_08
"['bottle', 'put']","['15', '1']",2709,2657,2712,P01_08
"['water', 'drink']","['27', '60']",2739,2684,2758,P01_08
"['box', 'close']","['23', '4']",415,392,448,P01_08
"['cupboard', 'open']","['3', '3']",574,552,584,P01_08
"['cereal', 'insert']","['99', '5']",615,607,676,P01_08
"['cupboard', 'close']","['3', '4']",710,679,710,P01_08
"['floor', 'move']","['159', '11']",740,733,776,P01_08
"['cup', 'take']","['13', '0']",836,791,865,P01_08
"['cup', 'put']","['13', '1']",886,868,897,P01_08
"['light', 'adjust']","['114', '17']",34,34,90,P01_09
"['bag', 'take']","['19', '0']",125,117,172,P01_09
"['milk', 'take']","['64', '0']",752,737,784,P01_09
"['flour', 'pour']","['75', '9']",9957,9885,9961,P01_09
"['bowl', 'put']","['7', '1']",10059,10032,10076,P01_09
"['dough', 'knead']","['25', '51']",10381,10292,10642,P01_09
"['flour', 'pour']","['75', '9']",10697,10694,10753,P01_09
"['dough', 'knead']","['25', '51']",10823,10804,11036,P01_09
"['dough', 'knead']","['25', '51']",11022,11020,11242,P01_09
"['dough', 'knead']","['25', '51']",11411,11282,11863,P01_09
"['bag', 'take']","['19', '0']",11879,11877,11906,P01_09
"['flour', 'pour']","['75', '9']",11928,11909,12044,P01_09
"['flour', 'pour']","['75', '9']",12095,12047,12144,P01_09
"['bag', 'put']","['19', '1']",12195,12164,12216,P01_09
"['flour', 'apply']","['75', '27']",12261,12217,12333,P01_09
"['dough', 'knead']","['25', '51']",12328,12324,12659,P01_09
"['dough', 'knead']","['25', '51']",12676,12675,13146,P01_09
"['flour', 'sprinkle']","['75', '42']",14940,14885,15055,P01_09
"['dough', 'knead']","['25', '51']",15104,15071,15458,P01_09
"['dough', 'knead']","['25', '51']",16063,15461,16129,P01_09
"['dough', 'knead']","['25', '51']",17022,16092,17094,P01_09
"['fridge', 'close']","['12', '4']",993,989,1034,P01_09
"['towel', 'put']","['52', '1']",18414,18343,18438,P01_09
"['towel', 'put']","['52', '1']",18470,18461,18551,P01_09
"['bowl', 'put']","['7', '1']",18583,18569,18606,P01_09
"['alarm', 'take']","['111', '0']",18651,18617,18654,P01_09
"['alarm', 'set']","['111', '53']",18681,18662,18717,P01_09
"['towel', 'insert']","['52', '5']",18772,18753,18815,P01_09
"['bottle', 'take']","['15', '0']",1104,1089,1119,P01_09
"['bag', 'take']","['19', '0']",19219,19209,19240,P01_09
"['bag', 'insert']","['19', '5']",19321,19256,19404,P01_09
"['sponge', 'wash']","['9', '2']",19585,19561,19677,P01_09
"['top', 'wash']","['42', '2']",19734,19715,20033,P01_09
"['top', 'wash']","['42', '2']",20076,20044,20209,P01_09
"['liquid:washing', 'take']","['22', '0']",20662,20656,20685,P01_09
"['bottle', 'put']","['15', '1']",1134,1122,1160,P01_09
"['liquid:washing', 'pour']","['22', '9']",20694,20690,20727,P01_09
"['liquid:washing', 'put']","['22', '1']",20724,20724,20754,P01_09
"['tap', 'turn-on']","['0', '6']",20763,20763,20820,P01_09
"['spatula', 'wash']","['20', '2']",21253,21000,21456,P01_09
"['bowl', 'wash']","['7', '2']",22146,21632,22231,P01_09
"['sponge', 'put']","['9', '1']",22236,22233,22248,P01_09
"['potato', 'take']","['30', '0']",1164,1163,1241,P01_09
"['tap', 'turn-on']","['0', '6']",22266,22249,22283,P01_09
"['hand', 'wash']","['11', '2']",22296,22290,22374,P01_09
"['spatula', 'wash']","['20', '2']",22667,22662,22840,P01_09
"['potato', 'put']","['30', '1']",1301,1293,1344,P01_09
"['bowl', 'wash']","['7', '2']",22949,22945,23271,P01_09
"['bowl', 'wash']","['7', '2']",23116,22946,23309,P01_09
"['bowl', 'put']","['7', '1']",23498,23497,23540,P01_09
"['sponge', 'take']","['9', '0']",23594,23594,23615,P01_09
"['cloth', 'take']","['17', '0']",23669,23643,23669,P01_09
"['top', 'wash']","['42', '2']",23699,23672,23827,P01_09
"['sponge', 'squeeze']","['9', '18']",23930,23865,23985,P01_09
"['cloth', 'take']","['17', '0']",24014,24012,24063,P01_09
"['oven', 'open']","['46', '3']",24295,24294,24335,P01_09
"['potato', 'insert']","['30', '5']",1376,1374,1429,P01_09
"['oven', 'turn-on']","['46', '6']",24407,24390,24595,P01_09
"['plate', 'take']","['2', '0']",24806,24786,24842,P01_09
"['plate', 'put']","['2', '1']",24922,24917,24984,P01_09
"['potato', 'take']","['30', '0']",25005,24989,25032,P01_09
"['board:chopping', 'take']","['18', '0']",1508,1460,1542,P01_09
"['potato', 'peel']","['30', '19']",25952,25837,26294,P01_09
"['potato', 'peel']","['30', '19']",26540,26243,27129,P01_09
"['potato', 'cut']","['30', '7']",27996,27852,28159,P01_09
"['potato', 'cut']","['30', '7']",28515,28496,28991,P01_09
"['potato', 'cut']","['30', '7']",29414,28694,29810,P01_09
"['potato', 'pour']","['30', '9']",29960,29831,29974,P01_09
"['spoon', 'take']","['1', '0']",1642,1626,1657,P01_09
"['onion', 'take']","['16', '0']",30602,30588,30629,P01_09
"['onion', 'peel']","['16', '19']",31580,31481,32416,P01_09
"['onion', 'peel']","['16', '19']",31998,31730,32329,P01_09
"['onion', 'cut']","['16', '7']",32519,32517,32718,P01_09
"['onion', 'cut']","['16', '7']",32859,32822,32906,P01_09
"['cup', 'take']","['13', '0']",1672,1653,1694,P01_09
"['onion', 'take']","['16', '0']",32966,32912,32994,P01_09
"['onion', 'put']","['16', '1']",33039,32995,33070,P01_09
"['container', 'take']","['21', '0']",33432,33427,33457,P01_09
"['onion', 'wash']","['16', '2']",33674,33649,33724,P01_09
"['onion', 'insert']","['16', '5']",33862,33853,33925,P01_09
"['lid', 'close']","['6', '4']",33933,33915,33992,P01_09
"['container', 'insert']","['21', '5']",34143,34136,34193,P01_09
"['fridge', 'close']","['12', '4']",34240,34193,34275,P01_09
"['mushroom', 'take']","['56', '0']",34210,34206,34271,P01_09
"['bin', 'take']","['36', '0']",34691,34684,34734,P01_09
"['bin', 'open']","['36', '3']",34741,34740,34792,P01_09
"['hand', 'dry']","['11', '14']",35347,35278,35480,P01_09
"['onion', 'cut']","['16', '7']",35794,35534,35818,P01_09
"['onion', 'cut']","['16', '7']",36171,36010,36419,P01_09
"['cup', 'put']","['13', '1']",1923,1876,1956,P01_09
"['onion', 'cut']","['16', '7']",37166,37136,37318,P01_09
"['onion', 'peel']","['16', '19']",37423,37390,37558,P01_09
"['onion', 'pour']","['16', '9']",37982,37976,38275,P01_09
"['skin', 'take']","['48', '0']",38312,38303,38395,P01_09
"['drawer', 'open']","['8', '3']",1955,1945,1976,P01_09
"['box', 'open']","['23', '3']",38817,38789,38942,P01_09
"['box', 'open']","['23', '3']",38991,38981,39401,P01_09
"['mushroom', 'take']","['56', '0']",39413,39408,39545,P01_09
"['spoon', 'insert']","['1', '5']",1998,1983,2013,P01_09
"['aubergine', 'take']","['67', '0']",40049,40044,40103,P01_09
"['mushroom', 'wash']","['56', '2']",40607,40602,40751,P01_09
"['plate', 'take']","['2', '0']",41303,41301,41376,P01_09
"['bowl', 'take']","['7', '0']",2144,2077,2152,P01_09
"['cup', 'move']","['13', '11']",41452,41447,41507,P01_09
"['mushroom', 'cut']","['56', '7']",42542,42542,42929,P01_09
"['bowl', 'put']","['7', '1']",2227,2217,2257,P01_09
"['pan', 'take']","['5', '0']",43216,43158,43286,P01_09
"['aubergine', 'take']","['67', '0']",43926,43917,43935,P01_09
"['bowl', 'put']","['7', '1']",2369,2367,2395,P01_09
"['aubergine', 'cut']","['67', '7']",45682,45389,46001,P01_09
"['cupboard', 'close']","['3', '4']",2400,2398,2434,P01_09
"['olive', 'take']","['83', '0']",47853,47849,47931,P01_09
"['olive', 'open']","['83', '3']",47936,47926,48016,P01_09
"['olive', 'take']","['83', '0']",48065,48049,48176,P01_09
"['olive', 'take']","['83', '0']",48300,48236,48356,P01_09
"['olive', 'take']","['83', '0']",48679,48434,48876,P01_09
"['cup', 'take']","['13', '0']",2514,2502,2534,P01_09
"['tap', 'turn-on']","['0', '6']",2565,2537,2585,P01_09
"['olive', 'cut']","['83', '7']",50282,50282,50356,P01_09
"['olive', 'cut']","['83', '7']",51413,50328,51477,P01_09
"['water', 'check']","['27', '24']",2619,2596,2641,P01_09
"['tongs', 'put']","['142', '1']",52158,52150,52188,P01_09
"['container', 'close']","['21', '4']",52193,52178,52238,P01_09
"['flour', 'take']","['75', '0']",305,298,341,P01_09
"['water', 'wait']","['27', '72']",2738,2602,3233,P01_09
"['water', 'check']","['27', '24']",2708,2673,2976,P01_09
"['towel:kitchen', 'move']","['93', '11']",54165,54125,54216,P01_09
"['paper', 'put']","['49', '1']",54999,54978,55173,P01_09
"['paper', 'put']","['49', '1']",55586,55574,55822,P01_09
"['aubergine', 'flip']","['67', '22']",55957,55926,56002,P01_09
"['aubergine', 'flip']","['67', '22']",56012,56005,56058,P01_09
"['aubergine', 'flip']","['67', '22']",56092,56061,56119,P01_09
"['paper', 'put']","['49', '1']",57221,57171,57444,P01_09
"['hand', 'dry']","['11', '14']",3473,3442,3517,P01_09
"['aubergine', 'flip']","['67', '22']",58258,58251,58297,P01_09
"['aubergine', 'flip']","['67', '22']",58436,58384,58478,P01_09
"['aubergine', 'take']","['67', '0']",59671,59612,59672,P01_09
"['box', 'open']","['23', '3']",3648,3639,3689,P01_09
"['aubergine', 'put']","['67', '1']",59701,59680,59709,P01_09
"['aubergine', 'take']","['67', '0']",59854,59719,59854,P01_09
"['box', 'put']","['23', '1']",3783,3767,3808,P01_09
"['tray', 'take']","['35', '0']",61127,61123,61193,P01_09
"['flour', 'take']","['75', '0']",3860,3823,3890,P01_09
"['dough', 'take']","['25', '0']",62156,62143,62458,P01_09
"['bowl', 'move']","['7', '11']",3945,3923,3972,P01_09
"['dough', 'put']","['25', '1']",62491,62483,62558,P01_09
"['knife', 'dry']","['4', '14']",62641,62635,62728,P01_09
"['dough', 'take']","['25', '0']",63766,63750,63855,P01_09
"['flour', 'put']","['75', '1']",3975,3950,3989,P01_09
"['dough', 'roll']","['25', '47']",65205,65143,65292,P01_09
"['bag', 'open']","['19', '3']",4005,3992,4307,P01_09
"['dough', 'roll']","['25', '47']",66557,66354,66718,P01_09
"['potato', 'put']","['30', '1']",67636,67624,67880,P01_09
"['potato', 'put']","['30', '1']",68101,67838,68189,P01_09
"['bag', 'put']","['19', '1']",4627,4619,4668,P01_09
"['onion', 'peel']","['16', '19']",68778,68741,68974,P01_09
"['board:chopping', 'move']","['18', '11']",4725,4714,4752,P01_09
"['cheese', 'apply']","['32', '27']",70327,70129,70351,P01_09
"['knife', 'put']","['4', '1']",70637,70594,70753,P01_09
"['yeast', 'take']","['195', '0']",4792,4778,4830,P01_09
"['yeast', 'pour']","['195', '9']",4959,4861,5080,P01_09
"['mushroom', 'put']","['56', '1']",72401,72182,72806,P01_09
"['pizza', 'take']","['91', '0']",73070,73057,73156,P01_09
"['dough', 'flatten']","['25', '87']",73940,73885,74056,P01_09
"['dough', 'roll']","['25', '47']",74460,74319,74486,P01_09
"['box', 'take']","['23', '0']",5231,5199,5236,P01_09
"['dough', 'apply']","['25', '27']",75476,75450,75863,P01_09
"['dough', 'apply']","['25', '27']",75952,75944,76063,P01_09
"['potato', 'remove']","['30', '12']",467,420,542,P01_09
"['yeast', 'insert']","['195', '5']",5261,5237,5287,P01_09
"['sauce', 'pour']","['47', '9']",76959,76955,77067,P01_09
"['box', 'close']","['23', '4']",5317,5246,5347,P01_09
"['sauce', 'scoop']","['47', '16']",77460,77160,77521,P01_09
"['box', 'insert']","['23', '5']",5427,5354,5460,P01_09
"['board:chopping', 'move']","['18', '11']",5638,5526,5673,P01_09
"['drawer', 'open']","['8', '3']",5699,5697,5743,P01_09
"['spatula', 'take']","['20', '0']",5772,5737,5784,P01_09
"['spatula', 'put']","['20', '1']",5832,5830,5852,P01_09
"['sauce', 'insert']","['47', '5']",82894,82815,82997,P01_09
"['bag', 'fold']","['19', '28']",83124,83120,83254,P01_09
"['salt', 'take']","['38', '0']",5864,5857,5886,P01_09
"['bag', 'roll']","['19', '47']",84066,84048,84325,P01_09
"['salt', 'open']","['38', '3']",5894,5889,5930,P01_09
"['salt', 'pour']","['38', '9']",5930,5928,6012,P01_09
"['bag', 'remove']","['19', '12']",536,524,568,P01_09
"['salt', 'close']","['38', '4']",6015,6006,6021,P01_09
"['oil', 'take']","['31', '0']",6075,6062,6093,P01_09
"['oil', 'open']","['31', '3']",6105,6079,6119,P01_09
"['oven', 'close']","['46', '4']",89902,89856,90059,P01_09
"['oil', 'pour']","['31', '9']",6140,6129,6187,P01_09
"['pin:rolling', 'wash']","['136', '2']",92092,91612,92117,P01_09
"['cup', 'take']","['13', '0']",6328,6312,6361,P01_09
"['plate', 'wash']","['2', '2']",93357,93181,93366,P01_09
"['cup', 'put']","['13', '1']",6485,6482,6531,P01_09
"['pin:rolling', 'wash']","['136', '2']",96380,96269,96709,P01_09
"['bag', 'close']","['19', '4']",619,613,648,P01_09
"['pan', 'wash']","['5', '2']",97049,96923,97190,P01_09
"['flour', 'mix']","['75', '10']",6606,6561,6799,P01_09
"['cup', 'take']","['13', '0']",6813,6802,6838,P01_09
"['water', 'pour']","['27', '9']",6843,6842,6970,P01_09
"['plate', 'put']","['2', '1']",101060,100951,101060,P01_09
"['flour', 'mix']","['75', '10']",7042,7006,7450,P01_09
"['flour', 'mix']","['75', '10']",7418,7267,7575,P01_09
"['pizza', 'remove']","['91', '12']",103779,103703,104035,P01_09
"['pizza', 'remove']","['91', '12']",104202,104114,104737,P01_09
"['water', 'pour']","['27', '9']",7634,7632,7751,P01_09
"['pizza', 'cut']","['91', '7']",105461,105260,106015,P01_09
"['pizza', 'take']","['91', '0']",106254,106039,106293,P01_09
"['cup', 'put']","['13', '1']",7755,7754,7792,P01_09
"['flour', 'mix']","['75', '10']",7836,7819,8086,P01_09
"['bag', 'put']","['19', '1']",679,660,682,P01_09
"['flour', 'mix']","['75', '10']",8301,8089,8928,P01_09
"['flour', 'mix']","['75', '10']",8659,8376,8831,P01_09
"['flour', 'mix']","['75', '10']",9228,8834,9416,P01_09
"['board:chopping', 'insert']","['18', '5']",9471,9430,9490,P01_09
"['flour', 'take']","['75', '0']",9545,9539,9577,P01_09
"['cup', 'take']","['13', '0']",9575,9568,9593,P01_09
"['cup', 'put']","['13', '1']",9621,9605,9632,P01_09
"['glass', 'put']","['10', '1']",9694,9686,9705,P01_09
"['flour', 'mix']","['75', '10']",9815,9769,9863,P01_09
"['knife', 'take']","['4', '0']",55,27,111,P01_102
"['spatula', 'move']","['20', '11']",380,374,452,P01_102
"['knife', 'take']","['4', '0']",1493,1483,1542,P01_102
"['top', 'wash']","['42', '2']",11230,11222,11250,P01_102
"['glass', 'move']","['10', '11']",11280,11280,11300,P01_102
"['top', 'wash']","['42', '2']",11555,11495,11715,P01_102
"['lid', 'move']","['6', '11']",11768,11761,11787,P01_102
"['rubbish', 'throw']","['54', '13']",11868,11830,11880,P01_102
"['hand', 'wash']","['11', '2']",11893,11890,11947,P01_102
"['cloth', 'put']","['17', '1']",11992,11982,12017,P01_102
"['liquid:washing', 'pour']","['22', '9']",12042,12013,12062,P01_102
"['hand', 'wash']","['11', '2']",12080,12060,12110,P01_102
"['tap', 'turn-off']","['0', '8']",12118,12110,12140,P01_102
"['hand', 'wash']","['11', '2']",12168,12144,12489,P01_102
"['hand', 'wash']","['11', '2']",12293,12177,12496,P01_102
"['cloth', 'take']","['17', '0']",12718,12697,13237,P01_102
"['hand', 'dry']","['11', '14']",12792,12734,13072,P01_102
"['hand', 'dry']","['11', '14']",12955,12780,13080,P01_102
"['cloth', 'put']","['17', '1']",13105,13085,13140,P01_102
"['lid', 'take']","['6', '0']",13180,13180,13241,P01_102
"['lid', 'put']","['6', '1']",13243,13200,13265,P01_102
"['lid', 'close']","['6', '4']",13355,13265,13468,P01_102
"['fridge', 'open']","['12', '3']",13505,13502,13574,P01_102
"['container', 'insert']","['21', '5']",13555,13542,13605,P01_102
"['fridge', 'close']","['12', '4']",13605,13605,13652,P01_102
"['fork', 'take']","['14', '0']",1892,1878,1929,P01_102
"['fork', 'wash']","['14', '2']",1942,1927,2084,P01_102
"['plate', 'take']","['2', '0']",2130,2113,2170,P01_102
"['tap', 'turn-on']","['0', '6']",2168,2166,2191,P01_102
"['tap', 'turn-off']","['0', '8']",2218,2196,2235,P01_102
"['plate', 'wash']","['2', '2']",2280,2274,2546,P01_102
"['bin', 'open']","['36', '3']",518,483,542,P01_102
"['plate', 'wash']","['2', '2']",2580,2570,2715,P01_102
"['knife', 'take']","['4', '0']",2742,2733,2770,P01_102
"['colander', 'take']","['39', '0']",2792,2772,2806,P01_102
"['plate', 'put']","['2', '1']",2805,2804,2832,P01_102
"['colander', 'wash']","['39', '2']",3305,3261,3426,P01_102
"['colander', 'put']","['39', '1']",3405,3404,3432,P01_102
"['hand', 'wash']","['11', '2']",3530,3509,3556,P01_102
"['knife', 'take']","['4', '0']",580,554,597,P01_102
"['spatula', 'take']","['20', '0']",3567,3561,3591,P01_102
"['spatula', 'wash']","['20', '2']",4005,3845,4216,P01_102
"['fork', 'take']","['14', '0']",4305,4297,4333,P01_102
"['fork', 'wash']","['14', '2']",4330,4311,4428,P01_102
"['fork', 'put']","['14', '1']",4468,4437,4492,P01_102
"['knife', 'wash']","['4', '2']",4530,4512,4674,P01_102
"['knife', 'put']","['4', '1']",4705,4679,4737,P01_102
"['skin', 'move']","['48', '11']",630,600,650,P01_102
"['colander', 'take']","['39', '0']",4780,4742,4824,P01_102
"['colander', 'wash']","['39', '2']",4818,4787,5307,P01_102
"['colander', 'wash']","['39', '2']",5192,4790,5353,P01_102
"['tap', 'turn-off']","['0', '8']",5380,5371,5428,P01_102
"['plate', 'take']","['2', '0']",5455,5442,5509,P01_102
"['plate', 'wash']","['2', '2']",5593,5556,5627,P01_102
"['plate', 'wash']","['2', '2']",5668,5627,5704,P01_102
"['plate', 'put']","['2', '1']",692,681,739,P01_102
"['tap', 'turn-off']","['0', '8']",5730,5709,5747,P01_102
"['plate', 'put']","['2', '1']",5818,5817,5869,P01_102
"['pan', 'take']","['5', '0']",5955,5926,5967,P01_102
"['liquid:washing', 'pour']","['22', '9']",6068,6027,6189,P01_102
"['sponge', 'take']","['9', '0']",6205,6191,6208,P01_102
"['pan', 'wash']","['5', '2']",6255,6241,6792,P01_102
"['pan', 'wash']","['5', '2']",6468,6350,7168,P01_102
"['pan', 'wash']","['5', '2']",7280,7144,7498,P01_102
"['pan', 'wash']","['5', '2']",7618,7515,7722,P01_102
"['bin', 'close']","['36', '4']",780,755,781,P01_102
"['pan', 'put']","['5', '1']",7730,7723,7769,P01_102
"['tap', 'turn-on']","['0', '6']",7792,7788,7825,P01_102
"['hand', 'wash']","['11', '2']",7842,7826,7873,P01_102
"['pan', 'wash']","['5', '2']",7905,7877,8078,P01_102
"['sponge', 'take']","['9', '0']",8093,8078,8120,P01_102
"['pan', 'wash']","['5', '2']",8118,8112,8443,P01_102
"['pan', 'wash']","['5', '2']",8542,8416,8702,P01_102
