class,class_index,start_frame,stop_frame,video_id,point
PoleVault,14,8748,8934,video_validation_0000668,8769
PoleVault,14,9003,9357,video_validation_0000668,8973
PoleVault,14,9369,9600,video_validation_0000668,9573
PoleVault,14,9657,9801,video_validation_0000668,9654
PoleVault,14,9816,9978,video_validation_0000668,9979
PoleVault,14,9996,11013,video_validation_0000668,10521
PoleVault,14,1581,1773,video_validation_0000669,1759
PoleVault,14,1950,2040,video_validation_0000669,1994
PoleVault,14,2967,3117,video_validation_0000669,3004
PoleVault,14,3519,3624,video_validation_0000669,3576
PoleVault,14,4002,4125,video_validation_0000669,4148
PoleVault,14,4263,4422,video_validation_0000669,4277
PoleVault,14,4593,4728,video_validation_0000669,4724
PoleVault,14,4935,5178,video_validation_0000669,5131
PoleVault,14,2217,2748,video_validation_0000670,2525
BaseballPitch,0,1320,1527,video_validation_0000681,1327
BaseballPitch,0,45,162,video_validation_0000682,54
BaseballPitch,0,2379,2517,video_validation_0000682,2362
BaseballPitch,0,9,165,video_validation_0000683,6
BaseballPitch,0,225,405,video_validation_0000683,412
BaseballPitch,0,477,543,video_validation_0000683,493
BaseballPitch,0,714,771,video_validation_0000683,737
BaseballPitch,0,654,699,video_validation_0000684,670
BaseballPitch,0,1200,1293,video_validation_0000684,1172
BaseballPitch,0,1911,1998,video_validation_0000684,1945
BaseballPitch,0,561,702,video_validation_0000685,554
BaseballPitch,0,702,801,video_validation_0000685,734
BaseballPitch,0,1314,1443,video_validation_0000685,1305
BaseballPitch,0,1653,1746,video_validation_0000685,1659
BaseballPitch,0,1896,2004,video_validation_0000685,1994
BaseballPitch,0,2016,2139,video_validation_0000685,2053
BaseballPitch,0,2352,2445,video_validation_0000685,2470
BaseballPitch,0,72,150,video_validation_0000686,134
BaseballPitch,0,153,213,video_validation_0000687,123
BaseballPitch,0,531,615,video_validation_0000687,556
BaseballPitch,0,2328,2457,video_validation_0000688,2387
BaseballPitch,0,3111,3201,video_validation_0000688,3125
BaseballPitch,0,3819,3903,video_validation_0000688,3809
BaseballPitch,0,15,147,video_validation_0000689,160
BaseballPitch,0,171,318,video_validation_0000690,150
BaseballPitch,0,447,543,video_validation_0000690,489
BaseballPitch,0,1050,1140,video_validation_0000690,1126
BaseballPitch,0,4704,4839,video_validation_0000690,4730
BaseballPitch,0,7548,7686,video_validation_0000690,7631
Shotput,15,588,627,video_validation_0000781,611
Shotput,15,1035,1221,video_validation_0000781,1084
Shotput,15,1560,1737,video_validation_0000781,1680
Shotput,15,2235,2424,video_validation_0000781,2329
Shotput,15,2622,2847,video_validation_0000781,2650
Shotput,15,1053,1185,video_validation_0000782,1185
Shotput,15,1206,1305,video_validation_0000782,1253
Shotput,15,2049,2229,video_validation_0000782,2201
Shotput,15,2322,2403,video_validation_0000782,2392
Shotput,15,2613,2709,video_validation_0000782,2711
Shotput,15,2877,2976,video_validation_0000782,2937
Shotput,15,156,354,video_validation_0000783,143
Shotput,15,660,822,video_validation_0000783,654
Shotput,15,1773,2004,video_validation_0000783,1773
Shotput,15,2301,2448,video_validation_0000783,2271
Shotput,15,2874,3063,video_validation_0000783,3041
Shotput,15,3384,3462,video_validation_0000783,3417
Shotput,15,3624,3741,video_validation_0000783,3607
Shotput,15,4818,4989,video_validation_0000783,4833
Shotput,15,5307,5397,video_validation_0000783,5351
Shotput,15,186,336,video_validation_0000784,286
Shotput,15,603,741,video_validation_0000784,721
Shotput,15,1371,1521,video_validation_0000784,1369
Shotput,15,432,549,video_validation_0000785,403
Shotput,15,2664,2898,video_validation_0000785,2716
Shotput,15,2937,3129,video_validation_0000785,3094
Shotput,15,3156,3291,video_validation_0000785,3136
ThrowDiscus,18,237,387,video_validation_0000786,385
Shotput,15,495,624,video_validation_0000786,469
Shotput,15,798,966,video_validation_0000786,826
Shotput,15,1044,1263,video_validation_0000786,1221
Shotput,15,1434,1500,video_validation_0000786,1445
Shotput,15,1743,1887,video_validation_0000786,1874
Shotput,15,1968,2016,video_validation_0000786,1995
Shotput,15,2055,2220,video_validation_0000786,2118
Shotput,15,2292,2349,video_validation_0000786,2350
Shotput,15,2361,2394,video_validation_0000786,2385
Shotput,15,2424,2463,video_validation_0000786,2427
Shotput,15,2550,2619,video_validation_0000786,2535
Shotput,15,2703,2742,video_validation_0000786,2698
Shotput,15,2955,3009,video_validation_0000786,2962
Shotput,15,126,219,video_validation_0000787,231
Shotput,15,495,600,video_validation_0000787,498
Shotput,15,249,402,video_validation_0000788,264
Shotput,15,456,627,video_validation_0000788,574
Shotput,15,1194,1377,video_validation_0000788,1257
Shotput,15,1725,1794,video_validation_0000788,1790
Shotput,15,1860,1896,video_validation_0000788,1838
Shotput,15,1941,2010,video_validation_0000788,1952
Shotput,15,21,102,video_validation_0000789,79
Shotput,15,414,576,video_validation_0000789,487
Shotput,15,606,699,video_validation_0000789,686
Shotput,15,774,1017,video_validation_0000789,987
Shotput,15,1104,1209,video_validation_0000789,1171
Shotput,15,1395,1569,video_validation_0000789,1396
Shotput,15,1722,1941,video_validation_0000789,1694
Shotput,15,1950,2121,video_validation_0000789,1999
Shotput,15,2217,2322,video_validation_0000789,2261
Shotput,15,2373,2529,video_validation_0000789,2456
Shotput,15,2553,2985,video_validation_0000789,2748
Shotput,15,3006,3231,video_validation_0000789,3001
Shotput,15,3252,3342,video_validation_0000789,3280
Shotput,15,3360,3453,video_validation_0000789,3412
Shotput,15,3546,3735,video_validation_0000789,3717
Shotput,15,3774,3963,video_validation_0000789,3988
Shotput,15,4107,4257,video_validation_0000789,4086
Shotput,15,4356,4728,video_validation_0000789,4397
Shotput,15,4830,5004,video_validation_0000789,4829
Shotput,15,5058,5238,video_validation_0000789,5196
Shotput,15,5265,5472,video_validation_0000789,5316
Shotput,15,1308,1827,video_validation_0000790,1514
SoccerPenalty,16,354,471,video_validation_0000851,335
SoccerPenalty,16,522,615,video_validation_0000851,542
SoccerPenalty,16,96,195,video_validation_0000852,137
SoccerPenalty,16,384,474,video_validation_0000852,360
SoccerPenalty,16,498,612,video_validation_0000852,547
SoccerPenalty,16,642,735,video_validation_0000852,656
SoccerPenalty,16,774,864,video_validation_0000852,892
SoccerPenalty,16,1044,1125,video_validation_0000852,1085
SoccerPenalty,16,1143,1254,video_validation_0000852,1157
SoccerPenalty,16,1317,1395,video_validation_0000852,1398
SoccerPenalty,16,1416,1500,video_validation_0000852,1439
SoccerPenalty,16,1728,1821,video_validation_0000852,1791
SoccerPenalty,16,1833,1920,video_validation_0000852,1902
SoccerPenalty,16,2124,2211,video_validation_0000852,2220
SoccerPenalty,16,2406,2478,video_validation_0000852,2426
SoccerPenalty,16,2526,2598,video_validation_0000852,2553
SoccerPenalty,16,2700,2832,video_validation_0000852,2761
SoccerPenalty,16,3051,3138,video_validation_0000852,3042
SoccerPenalty,16,3150,3237,video_validation_0000852,3154
SoccerPenalty,16,3432,3516,video_validation_0000852,3401
SoccerPenalty,16,3720,3795,video_validation_0000852,3704
SoccerPenalty,16,3825,3930,video_validation_0000852,3847
SoccerPenalty,16,4041,4152,video_validation_0000852,4133
SoccerPenalty,16,4359,4446,video_validation_0000852,4384
SoccerPenalty,16,4488,4551,video_validation_0000852,4534
SoccerPenalty,16,4581,4653,video_validation_0000852,4669
SoccerPenalty,16,4734,4830,video_validation_0000852,4837
SoccerPenalty,16,5022,5109,video_validation_0000852,5103
SoccerPenalty,16,5124,5190,video_validation_0000852,5161
SoccerPenalty,16,5208,5256,video_validation_0000852,5188
SoccerPenalty,16,5307,5445,video_validation_0000852,5414
SoccerPenalty,16,5661,5772,video_validation_0000852,5661
SoccerPenalty,16,5820,5970,video_validation_0000852,5856
SoccerPenalty,16,6381,6495,video_validation_0000852,6491
SoccerPenalty,16,12,75,video_validation_0000853,37
SoccerPenalty,16,1344,1458,video_validation_0000853,1481
SoccerPenalty,16,1548,1665,video_validation_0000853,1603
SoccerPenalty,16,1743,1857,video_validation_0000853,1765
SoccerPenalty,16,1977,2121,video_validation_0000853,1969
SoccerPenalty,16,114,141,video_validation_0000854,108
SoccerPenalty,16,72,126,video_validation_0000855,116
SoccerPenalty,16,3516,3570,video_validation_0000855,3524
SoccerPenalty,16,4122,4185,video_validation_0000855,4145
SoccerPenalty,16,255,300,video_validation_0000856,297
SoccerPenalty,16,597,642,video_validation_0000856,661
SoccerPenalty,16,1056,1167,video_validation_0000856,1152
SoccerPenalty,16,1698,1833,video_validation_0000856,1807
SoccerPenalty,16,1911,1950,video_validation_0000856,1926
SoccerPenalty,16,2112,2139,video_validation_0000856,2146
SoccerPenalty,16,2166,2280,video_validation_0000856,2282
SoccerPenalty,16,114,342,video_validation_0000857,110
SoccerPenalty,16,456,531,video_validation_0000857,428
SoccerPenalty,16,612,675,video_validation_0000857,687
SoccerPenalty,16,774,846,video_validation_0000857,749
SoccerPenalty,16,933,981,video_validation_0000857,980
SoccerPenalty,16,1068,1146,video_validation_0000857,1099
SoccerPenalty,16,1197,1440,video_validation_0000857,1186
SoccerPenalty,16,1188,1335,video_validation_0000858,1316
SoccerPenalty,16,1674,1764,video_validation_0000858,1785
SoccerPenalty,16,156,222,video_validation_0000859,147
SoccerPenalty,16,792,927,video_validation_0000859,800
SoccerPenalty,16,1155,1383,video_validation_0000859,1187
SoccerPenalty,16,192,300,video_validation_0000860,161
SoccerPenalty,16,588,783,video_validation_0000860,750
BasketballDunk,1,186,234,video_validation_0000901,214
BasketballDunk,1,465,492,video_validation_0000901,468
BasketballDunk,1,615,666,video_validation_0000901,665
BasketballDunk,1,1035,1086,video_validation_0000901,1071
BasketballDunk,1,1281,1338,video_validation_0000901,1254
BasketballDunk,1,1530,1575,video_validation_0000901,1513
BasketballDunk,1,1908,1941,video_validation_0000901,1957
BasketballDunk,1,2208,2295,video_validation_0000901,2231
BasketballDunk,1,2457,2538,video_validation_0000901,2557
BasketballDunk,1,2835,2877,video_validation_0000901,2826
BasketballDunk,1,2961,3087,video_validation_0000901,3005
BasketballDunk,1,3267,3330,video_validation_0000901,3352
BasketballDunk,1,90,105,video_validation_0000902,96
BasketballDunk,1,171,186,video_validation_0000902,195
BasketballDunk,1,213,237,video_validation_0000902,250
BasketballDunk,1,252,270,video_validation_0000902,281
BasketballDunk,1,330,351,video_validation_0000902,334
BasketballDunk,1,354,363,video_validation_0000902,341
BasketballDunk,1,366,381,video_validation_0000902,378
BasketballDunk,1,474,506,video_validation_0000902,521
BasketballDunk,1,599,620,video_validation_0000902,623
BasketballDunk,1,620,638,video_validation_0000902,662
BasketballDunk,1,773,788,video_validation_0000902,811
BasketballDunk,1,908,923,video_validation_0000902,915
BasketballDunk,1,1052,1070,video_validation_0000902,1045
BasketballDunk,1,3072,3132,video_validation_0000902,3098
BasketballDunk,1,3348,3384,video_validation_0000902,3375
BasketballDunk,1,3492,3548,video_validation_0000902,3538
BasketballDunk,1,3641,3683,video_validation_0000902,3698
BasketballDunk,1,3890,3947,video_validation_0000902,3942
BasketballDunk,1,4151,4196,video_validation_0000902,4132
BasketballDunk,1,4304,4331,video_validation_0000902,4292
BasketballDunk,1,4331,4397,video_validation_0000902,4315
BasketballDunk,1,4528,4564,video_validation_0000902,4572
BasketballDunk,1,4669,4759,video_validation_0000902,4653
BasketballDunk,1,4924,5008,video_validation_0000902,5012
BasketballDunk,1,5299,5344,video_validation_0000902,5313
BasketballDunk,1,5449,5529,video_validation_0000902,5551
BasketballDunk,1,5727,5793,video_validation_0000902,5716
BasketballDunk,1,5997,6051,video_validation_0000902,6070
BasketballDunk,1,6138,6168,video_validation_0000902,6108
BasketballDunk,1,6581,6599,video_validation_0000902,6582
BasketballDunk,1,6812,6860,video_validation_0000902,6866
BasketballDunk,1,7004,7034,video_validation_0000902,7061
BasketballDunk,1,7175,7220,video_validation_0000902,7163
BasketballDunk,1,7295,7325,video_validation_0000902,7266
BasketballDunk,1,7439,7588,video_validation_0000902,7541
BasketballDunk,1,7774,7852,video_validation_0000902,7802
BasketballDunk,1,8002,8080,video_validation_0000902,8008
BasketballDunk,1,8188,8245,video_validation_0000902,8192
BasketballDunk,1,8389,8559,video_validation_0000902,8485
BasketballDunk,1,8817,8862,video_validation_0000902,8803
BasketballDunk,1,8946,8967,video_validation_0000902,8976
BasketballDunk,1,9036,9129,video_validation_0000902,9099
BasketballDunk,1,9258,9324,video_validation_0000902,9317
BasketballDunk,1,9641,9677,video_validation_0000902,9652
BasketballDunk,1,9812,9923,video_validation_0000902,9859
BasketballDunk,1,10034,10106,video_validation_0000902,10060
BasketballDunk,1,10178,10274,video_validation_0000902,10206
BasketballDunk,1,10633,10666,video_validation_0000902,10629
BasketballDunk,1,10870,10909,video_validation_0000902,10860
BasketballDunk,1,10948,11047,video_validation_0000902,11045
BasketballDunk,1,11155,11236,video_validation_0000902,11229
BasketballDunk,1,11299,11407,video_validation_0000902,11319
BasketballDunk,1,13034,13073,video_validation_0000902,13032
BasketballDunk,1,13451,13546,video_validation_0000902,13441
BasketballDunk,1,13699,13801,video_validation_0000902,13777
BasketballDunk,1,13882,14026,video_validation_0000902,13977
BasketballDunk,1,14194,14227,video_validation_0000902,14182
BasketballDunk,1,15144,15258,video_validation_0000902,15128
BasketballDunk,1,15369,15489,video_validation_0000902,15458
BasketballDunk,1,15575,15692,video_validation_0000902,15666
BasketballDunk,1,17520,17706,video_validation_0000902,17591
BasketballDunk,1,180,240,video_validation_0000903,235
BasketballDunk,1,342,414,video_validation_0000903,365
BasketballDunk,1,500,575,video_validation_0000903,495
BasketballDunk,1,659,695,video_validation_0000903,690
BasketballDunk,1,881,959,video_validation_0000903,860
BasketballDunk,1,1016,1079,video_validation_0000903,987
BasketballDunk,1,1537,1588,video_validation_0000903,1573
BasketballDunk,1,1798,1888,video_validation_0000903,1775
BasketballDunk,1,2113,2161,video_validation_0000903,2165
BasketballDunk,1,2476,2529,video_validation_0000903,2473
BasketballDunk,1,2670,2730,video_validation_0000903,2722
BasketballDunk,1,2856,2901,video_validation_0000903,2851
BasketballDunk,1,3171,3273,video_validation_0000903,3162
BasketballDunk,1,3845,3899,video_validation_0000903,3821
BasketballDunk,1,4091,4157,video_validation_0000903,4179
BasketballDunk,1,4232,4283,video_validation_0000903,4259
BasketballDunk,1,4804,4900,video_validation_0000903,4856
BasketballDunk,1,5017,5086,video_validation_0000903,5082
BasketballDunk,1,5832,5871,video_validation_0000903,5850
BasketballDunk,1,5955,6036,video_validation_0000903,6040
BasketballDunk,1,6647,6719,video_validation_0000903,6710
BasketballDunk,1,6947,7052,video_validation_0000903,6950
BasketballDunk,1,9614,9701,video_validation_0000903,9712
BasketballDunk,1,9920,10040,video_validation_0000903,10052
BasketballDunk,1,10900,10927,video_validation_0000903,10903
BasketballDunk,1,11263,11302,video_validation_0000903,11309
BasketballDunk,1,11559,11622,video_validation_0000903,11597
BasketballDunk,1,11718,11847,video_validation_0000903,11818
BasketballDunk,1,12674,12737,video_validation_0000903,12744
BasketballDunk,1,12950,13049,video_validation_0000903,12974
BasketballDunk,1,13190,13241,video_validation_0000903,13166
BasketballDunk,1,13325,13439,video_validation_0000903,13343
BasketballDunk,1,14041,14092,video_validation_0000903,14060
BasketballDunk,1,14212,14293,video_validation_0000903,14286
BasketballDunk,1,14401,14479,video_validation_0000903,14489
BasketballDunk,1,14844,14880,video_validation_0000903,14881
BasketballDunk,1,15006,15087,video_validation_0000903,15047
BasketballDunk,1,15207,15276,video_validation_0000903,15193
BasketballDunk,1,291,342,video_validation_0000904,336
BasketballDunk,1,558,732,video_validation_0000904,587
BasketballDunk,1,990,1029,video_validation_0000904,1001
BasketballDunk,1,1203,1293,video_validation_0000904,1299
BasketballDunk,1,1455,1503,video_validation_0000904,1503
BasketballDunk,1,1602,1665,video_validation_0000904,1682
BasketballDunk,1,1887,1956,video_validation_0000904,1955
BasketballDunk,1,2031,2079,video_validation_0000904,2044
BasketballDunk,1,2253,2292,video_validation_0000904,2265
BasketballDunk,1,2424,2484,video_validation_0000904,2410
BasketballDunk,1,2616,2685,video_validation_0000904,2713
BasketballDunk,1,2748,2787,video_validation_0000904,2750
BasketballDunk,1,2871,2913,video_validation_0000904,2913
BasketballDunk,1,3051,3102,video_validation_0000904,3099
BasketballDunk,1,3231,3273,video_validation_0000904,3242
BasketballDunk,1,3417,3453,video_validation_0000904,3398
BasketballDunk,1,3627,3663,video_validation_0000904,3603
BasketballDunk,1,3804,3843,video_validation_0000904,3825
BasketballDunk,1,4062,4098,video_validation_0000904,4081
BasketballDunk,1,4299,4338,video_validation_0000904,4271
BasketballDunk,1,4482,4536,video_validation_0000904,4499
BasketballDunk,1,4677,4740,video_validation_0000904,4751
BasketballDunk,1,4884,4911,video_validation_0000904,4919
BasketballDunk,1,5037,5097,video_validation_0000904,5079
BasketballDunk,1,5166,5199,video_validation_0000904,5165
BasketballDunk,1,5328,5373,video_validation_0000904,5368
BasketballDunk,1,5592,5628,video_validation_0000904,5588
BasketballDunk,1,5781,5823,video_validation_0000904,5758
BasketballDunk,1,5901,5949,video_validation_0000904,5874
BasketballDunk,1,6108,6162,video_validation_0000904,6100
BasketballDunk,1,6351,6411,video_validation_0000904,6424
BasketballDunk,1,6615,6681,video_validation_0000904,6702
BasketballDunk,1,312,330,video_validation_0000905,326
BasketballDunk,1,486,519,video_validation_0000905,544
BasketballDunk,1,600,645,video_validation_0000905,645
BasketballDunk,1,738,762,video_validation_0000905,761
BasketballDunk,1,813,849,video_validation_0000905,822
BasketballDunk,1,1401,1455,video_validation_0000905,1387
BasketballDunk,1,1602,1650,video_validation_0000905,1587
BasketballDunk,1,1716,1740,video_validation_0000905,1716
BasketballDunk,1,1806,1848,video_validation_0000905,1782
BasketballDunk,1,1926,1947,video_validation_0000905,1902
BasketballDunk,1,2226,2274,video_validation_0000905,2215
BasketballDunk,1,2430,2460,video_validation_0000905,2403
BasketballDunk,1,2562,2589,video_validation_0000905,2537
BasketballDunk,1,2778,2820,video_validation_0000905,2801
BasketballDunk,1,2949,2982,video_validation_0000905,2976
BasketballDunk,1,3558,3600,video_validation_0000905,3576
BasketballDunk,1,3855,3900,video_validation_0000905,3831
BasketballDunk,1,4071,4113,video_validation_0000905,4043
BasketballDunk,1,4776,4833,video_validation_0000905,4789
BasketballDunk,1,1287,1317,video_validation_0000906,1342
BasketballDunk,1,2004,2115,video_validation_0000906,2102
BasketballDunk,1,2223,2391,video_validation_0000906,2295
BasketballDunk,1,2748,2811,video_validation_0000906,2819
BasketballDunk,1,2889,2913,video_validation_0000906,2928
BasketballDunk,1,3105,3294,video_validation_0000906,3294
BasketballDunk,1,3381,3507,video_validation_0000906,3531
BasketballDunk,1,3606,3699,video_validation_0000906,3699
BasketballDunk,1,3897,3933,video_validation_0000906,3883
BasketballDunk,1,4323,4422,video_validation_0000906,4400
BasketballDunk,1,4602,4683,video_validation_0000906,4690
BasketballDunk,1,4830,4911,video_validation_0000906,4923
BasketballDunk,1,4986,5019,video_validation_0000906,5002
BasketballDunk,1,5208,5286,video_validation_0000906,5248
BasketballDunk,1,5427,5523,video_validation_0000906,5430
BasketballDunk,1,5643,5775,video_validation_0000906,5736
BasketballDunk,1,5901,6045,video_validation_0000906,5884
BasketballDunk,1,6138,6207,video_validation_0000906,6128
BasketballDunk,1,7998,8034,video_validation_0000906,7995
BasketballDunk,1,8208,8283,video_validation_0000906,8199
BasketballDunk,1,8427,8571,video_validation_0000906,8595
BasketballDunk,1,8676,8718,video_validation_0000906,8661
BasketballDunk,1,8925,9006,video_validation_0000906,8897
BasketballDunk,1,9126,9225,video_validation_0000906,9114
BasketballDunk,1,10401,10440,video_validation_0000906,10455
BasketballDunk,1,10626,10755,video_validation_0000906,10631
BasketballDunk,1,10848,10944,video_validation_0000906,10951
BasketballDunk,1,11016,11103,video_validation_0000906,11094
BasketballDunk,1,11202,11241,video_validation_0000906,11212
BasketballDunk,1,11400,11508,video_validation_0000906,11409
BasketballDunk,1,11583,11694,video_validation_0000906,11565
BasketballDunk,1,11859,11895,video_validation_0000906,11913
BasketballDunk,1,12246,12345,video_validation_0000906,12221
BasketballDunk,1,291,324,video_validation_0000907,350
BasketballDunk,1,504,543,video_validation_0000907,563
BasketballDunk,1,615,702,video_validation_0000907,713
BasketballDunk,1,951,993,video_validation_0000907,962
BasketballDunk,1,687,774,video_validation_0000908,746
BasketballDunk,1,924,963,video_validation_0000908,924
BasketballDunk,1,1239,1305,video_validation_0000908,1220
BasketballDunk,1,1479,1509,video_validation_0000908,1536
BasketballDunk,1,1602,1656,video_validation_0000908,1648
BasketballDunk,1,1749,1818,video_validation_0000908,1805
BasketballDunk,1,1938,2037,video_validation_0000908,2000
BasketballDunk,1,2109,2160,video_validation_0000908,2144
BasketballDunk,1,2205,2295,video_validation_0000908,2230
BasketballDunk,1,2355,2418,video_validation_0000908,2440
BasketballDunk,1,2565,2652,video_validation_0000908,2616
BasketballDunk,1,2685,2727,video_validation_0000908,2663
BasketballDunk,1,2727,2754,video_validation_0000908,2769
BasketballDunk,1,2910,2997,video_validation_0000908,2903
BasketballDunk,1,2997,3045,video_validation_0000908,2986
BasketballDunk,1,3138,3210,video_validation_0000908,3167
BasketballDunk,1,3318,3402,video_validation_0000908,3289
BasketballDunk,1,3534,3567,video_validation_0000908,3575
BasketballDunk,1,3813,3861,video_validation_0000908,3887
BasketballDunk,1,4020,4080,video_validation_0000908,4063
BasketballDunk,1,4203,4269,video_validation_0000908,4176
BasketballDunk,1,4467,4515,video_validation_0000908,4500
BasketballDunk,1,4647,4707,video_validation_0000908,4725
BasketballDunk,1,4863,4899,video_validation_0000908,4869
BasketballDunk,1,5223,5286,video_validation_0000908,5200
BasketballDunk,1,5367,5397,video_validation_0000908,5383
BasketballDunk,1,5514,5592,video_validation_0000908,5546
BasketballDunk,1,5700,5757,video_validation_0000908,5735
BasketballDunk,1,5802,5892,video_validation_0000908,5778
BasketballDunk,1,6150,6201,video_validation_0000908,6151
BasketballDunk,1,6330,6435,video_validation_0000908,6338
BasketballDunk,1,6522,6564,video_validation_0000908,6517
BasketballDunk,1,6699,6750,video_validation_0000908,6668
BasketballDunk,1,6858,6903,video_validation_0000908,6889
BasketballDunk,1,7101,7194,video_validation_0000908,7121
BasketballDunk,1,7227,7266,video_validation_0000908,7208
BasketballDunk,1,7473,7560,video_validation_0000908,7486
BasketballDunk,1,7671,7734,video_validation_0000908,7699
BasketballDunk,1,198,228,video_validation_0000909,228
BasketballDunk,1,399,438,video_validation_0000909,371
BasketballDunk,1,534,594,video_validation_0000909,507
BasketballDunk,1,687,729,video_validation_0000909,721
BasketballDunk,1,885,924,video_validation_0000909,895
BasketballDunk,1,1128,1146,video_validation_0000909,1108
BasketballDunk,1,1242,1284,video_validation_0000909,1252
BasketballDunk,1,1383,1434,video_validation_0000909,1371
BasketballDunk,1,1560,1632,video_validation_0000909,1554
BasketballDunk,1,1755,1785,video_validation_0000909,1738
BasketballDunk,1,1926,1968,video_validation_0000909,1982
BasketballDunk,1,2124,2163,video_validation_0000909,2128
BasketballDunk,1,2340,2382,video_validation_0000909,2345
BasketballDunk,1,2481,2517,video_validation_0000909,2545
BasketballDunk,1,2616,2661,video_validation_0000909,2651
BasketballDunk,1,2757,2793,video_validation_0000909,2788
BasketballDunk,1,2883,2919,video_validation_0000909,2934
BasketballDunk,1,3048,3111,video_validation_0000909,3098
BasketballDunk,1,3267,3297,video_validation_0000909,3285
BasketballDunk,1,3378,3417,video_validation_0000909,3433
BasketballDunk,1,3540,3600,video_validation_0000909,3552
BasketballDunk,1,3927,3957,video_validation_0000909,3980
BasketballDunk,1,4230,4299,video_validation_0000909,4269
BasketballDunk,1,4428,4467,video_validation_0000909,4400
BasketballDunk,1,4518,4551,video_validation_0000909,4502
BasketballDunk,1,4599,4650,video_validation_0000909,4648
BasketballDunk,1,4815,4875,video_validation_0000909,4873
BasketballDunk,1,5055,5109,video_validation_0000909,5055
BasketballDunk,1,5196,5280,video_validation_0000909,5271
BasketballDunk,1,5367,5463,video_validation_0000909,5351
BasketballDunk,1,5475,5565,video_validation_0000909,5547
BasketballDunk,1,297,336,video_validation_0000910,339
BasketballDunk,1,495,549,video_validation_0000910,532
BasketballDunk,1,573,687,video_validation_0000910,550
BasketballDunk,1,807,846,video_validation_0000910,866
BasketballDunk,1,1050,1104,video_validation_0000910,1094
BasketballDunk,1,1218,1251,video_validation_0000910,1254
BasketballDunk,1,1506,1554,video_validation_0000910,1481
BasketballDunk,1,1626,1692,video_validation_0000910,1682
BasketballDunk,1,1845,1881,video_validation_0000910,1893
BasketballDunk,1,2094,2124,video_validation_0000910,2134
BasketballDunk,1,2157,2175,video_validation_0000910,2138
BasketballDunk,1,2226,2256,video_validation_0000910,2224
BasketballDunk,1,2394,2436,video_validation_0000910,2375
BasketballDunk,1,2661,2727,video_validation_0000910,2742
BasketballDunk,1,2805,2922,video_validation_0000910,2928
BasketballDunk,1,3036,3084,video_validation_0000910,3019
BasketballDunk,1,3150,3186,video_validation_0000910,3138
BasketballDunk,1,3213,3243,video_validation_0000910,3194
BasketballDunk,1,3267,3372,video_validation_0000910,3292
BasketballDunk,1,3729,3756,video_validation_0000910,3741
BasketballDunk,1,3813,3825,video_validation_0000910,3784
BasketballDunk,1,3858,3930,video_validation_0000910,3906
BasketballDunk,1,4083,4104,video_validation_0000910,4106
BasketballDunk,1,4245,4275,video_validation_0000910,4234
BasketballDunk,1,4305,4389,video_validation_0000910,4388
BasketballDunk,1,4518,4548,video_validation_0000910,4492
BasketballDunk,1,4650,4695,video_validation_0000910,4660
BasketballDunk,1,4821,4893,video_validation_0000910,4808
BasketballDunk,1,5082,5118,video_validation_0000910,5055
BasketballDunk,1,5181,5202,video_validation_0000910,5211
BasketballDunk,1,5238,5256,video_validation_0000910,5219
BasketballDunk,1,5271,5295,video_validation_0000910,5253
BasketballDunk,1,5298,5325,video_validation_0000910,5270
BasketballDunk,1,5337,5355,video_validation_0000910,5333
BasketballDunk,1,5361,5394,video_validation_0000910,5410
TennisSwing,17,942,1020,video_validation_0000931,953
TennisSwing,17,1035,1113,video_validation_0000931,1073
TennisSwing,17,1164,1215,video_validation_0000931,1154
TennisSwing,17,1725,1776,video_validation_0000931,1717
TennisSwing,17,1848,1932,video_validation_0000931,1853
TennisSwing,17,1962,2013,video_validation_0000931,2000
GolfSwing,9,84,99,video_validation_0000932,90
TennisSwing,17,99,114,video_validation_0000932,110
TennisSwing,17,138,144,video_validation_0000932,124
GolfSwing,9,480,498,video_validation_0000932,523
GolfSwing,9,501,519,video_validation_0000932,524
GolfSwing,9,522,540,video_validation_0000932,550
GolfSwing,9,813,855,video_validation_0000932,854
TennisSwing,17,1488,1536,video_validation_0000932,1493
TennisSwing,17,1542,1557,video_validation_0000932,1555
TennisSwing,17,1560,1578,video_validation_0000932,1561
TennisSwing,17,1581,1593,video_validation_0000932,1584
TennisSwing,17,1605,1617,video_validation_0000932,1609
TennisSwing,17,1623,1632,video_validation_0000932,1641
TennisSwing,17,1884,1920,video_validation_0000932,1860
TennisSwing,17,201,222,video_validation_0000933,210
TennisSwing,17,282,303,video_validation_0000933,317
TennisSwing,17,327,357,video_validation_0000933,351
TennisSwing,17,387,411,video_validation_0000933,366
TennisSwing,17,432,456,video_validation_0000933,451
TennisSwing,17,492,540,video_validation_0000933,541
TennisSwing,17,609,663,video_validation_0000933,590
TennisSwing,17,873,990,video_validation_0000933,877
TennisSwing,17,2655,2685,video_validation_0000933,2649
TennisSwing,17,3402,3450,video_validation_0000933,3470
TennisSwing,17,3468,3516,video_validation_0000933,3513
TennisSwing,17,282,318,video_validation_0000934,262
TennisSwing,17,855,1002,video_validation_0000934,876
TennisSwing,17,1635,1746,video_validation_0000934,1616
TennisSwing,17,1026,1071,video_validation_0000935,1059
TennisSwing,17,1134,1170,video_validation_0000935,1189
