class,class_index,point,start_frame,stop_frame,video_id
"['colander', 'put']","['39', '1']",6543,6524,6553,P01_02
"['spatula', 'take']","['20', '0']",6582,6551,6588,P01_02
"['spatula', 'put']","['20', '1']",6835,6800,6843,P01_02
"['pan', 'take']","['5', '0']",6933,6911,6935,P01_02
"['pan', 'wash']","['5', '2']",7011,6938,7168,P01_02
"['tap', 'turn-on']","['0', '6']",802,788,819,P01_02
"['pan', 'wash']","['5', '2']",7277,7171,7386,P01_02
"['pan', 'put']","['5', '1']",7466,7370,7469,P01_02
"['pan', 'empty']","['5', '20']",7525,7478,7602,P01_02
"['pan', 'empty']","['5', '20']",7587,7573,7617,P01_02
"['pan', 'wash']","['5', '2']",7675,7613,7843,P01_02
"['pan', 'wash']","['5', '2']",7853,7620,7890,P01_02
"['top', 'adjust']","['42', '17']",7737,7702,7748,P01_02
"['pan', 'wash']","['5', '2']",7744,7739,7926,P01_02
"['pan', 'wash']","['5', '2']",8036,7875,8127,P01_02
"['pan', 'wash']","['5', '2']",8240,8118,8355,P01_02
"['sponge', 'wash']","['9', '2']",840,803,878,P01_02
"['pan', 'wash']","['5', '2']",8383,8367,8576,P01_02
"['pan', 'wash']","['5', '2']",8429,8376,8661,P01_02
"['pan', 'put']","['5', '1']",8702,8664,8729,P01_02
"['knife', 'take']","['4', '0']",8740,8702,8743,P01_02
"['knife', 'wash']","['4', '2']",8840,8740,8862,P01_02
"['fork', 'take']","['14', '0']",8880,8864,8887,P01_02
"['knife', 'put']","['4', '1']",8897,8865,8909,P01_02
"['fork', 'wash']","['14', '2']",8949,8890,8988,P01_02
"['fork', 'put']","['14', '1']",9010,8990,9014,P01_02
"['plate', 'take']","['2', '0']",9026,9016,9038,P01_02
"['liquid:washing', 'take']","['22', '0']",898,861,905,P01_02
"['plate', 'wash']","['2', '2']",9051,9044,9164,P01_02
"['plate', 'wash']","['2', '2']",9175,9167,9248,P01_02
"['plate', 'put']","['2', '1']",9326,9273,9335,P01_02
"['board:chopping', 'take']","['18', '0']",9299,9278,9301,P01_02
"['board:chopping', 'wash']","['18', '2']",9364,9302,9575,P01_02
"['board:chopping', 'wash']","['18', '2']",9629,9585,9728,P01_02
"['board:chopping', 'put']","['18', '1']",9784,9728,9810,P01_02
"['sponge', 'take']","['9', '0']",9769,9752,9816,P01_02
"['sponge', 'squeeze']","['9', '18']",9819,9801,9831,P01_02
"['sponge', 'squeeze']","['9', '18']",9856,9834,10013,P01_02
"['cupboard', 'open']","['3', '3']",42,8,63,P01_03
"['cupboard', 'close']","['3', '4']",150,98,176,P01_03
"['container', 'put']","['21', '1']",770,743,778,P01_03
"['milk', 'put']","['64', '1']",748,748,776,P01_03
"['cloth', 'take']","['17', '0']",861,821,869,P01_03
"['bottle', 'move']","['15', '11']",949,914,1002,P01_03
"['glass', 'move']","['10', '11']",1005,989,1034,P01_03
"['cloth', 'unroll']","['17', '39']",1159,1072,1171,P01_03
"['cloth', 'pull']","['17', '31']",1248,1143,1273,P01_03
"['cupboard', 'open']","['3', '3']",1379,1370,1431,P01_03
"['cup', 'take']","['13', '0']",1470,1441,1478,P01_03
"['cup', 'put']","['13', '1']",1539,1523,1548,P01_03
"['light', 'turn-on']","['114', '6']",149,146,181,P01_03
"['milk', 'take']","['64', '0']",1559,1551,1589,P01_03
"['milk', 'shake']","['64', '15']",1650,1592,1672,P01_03
"['milk', 'open']","['64', '3']",1715,1670,1729,P01_03
"['milk', 'pour']","['64', '9']",1864,1736,1943,P01_03
"['milk', 'close']","['64', '4']",1980,1946,1994,P01_03
"['fridge', 'open']","['12', '3']",2099,2088,2135,P01_03
"['milk', 'put']","['64', '1']",2155,2138,2163,P01_03
"['fridge', 'close']","['12', '4']",2170,2164,2204,P01_03
"['drawer', 'open']","['8', '3']",2300,2289,2312,P01_03
"['spoon', 'take']","['1', '0']",2370,2350,2381,P01_03
"['light', 'adjust']","['114', '17']",245,197,253,P01_03
"['drawer', 'close']","['8', '4']",2387,2384,2414,P01_03
"['spoon', 'put']","['1', '1']",2473,2455,2478,P01_03
"['cupboard', 'open']","['3', '3']",2509,2500,2527,P01_03
"['cereal', 'take']","['99', '0']",2567,2557,2622,P01_03
"['cupboard', 'close']","['3', '4']",2672,2632,2684,P01_03
"['cereal', 'put']","['99', '1']",2807,2771,2850,P01_03
"['bag', 'open']","['19', '3']",2883,2850,2918,P01_03
"['bag', 'remove']","['19', '12']",2954,2928,2961,P01_03
"['bag', 'unroll']","['19', '39']",3053,3003,3073,P01_03
"['cereal', 'pour']","['99', '9']",3226,3115,3266,P01_03
"['fridge', 'open']","['12', '3']",384,348,394,P01_03
"['cereal', 'pour']","['99', '9']",3336,3230,3381,P01_03
"['bag', 'put']","['19', '1']",3403,3400,3440,P01_03
"['milk', 'take']","['64', '0']",421,407,437,P01_03
"['container', 'take']","['21', '0']",466,446,470,P01_03
"['container', 'put']","['21', '1']",534,506,539,P01_03
"['container', 'take']","['21', '0']",571,556,578,P01_03
"['fridge', 'close']","['12', '4']",668,590,676,P01_03
"['cup', 'take']","['13', '0']",10,3,91,P01_04
"['cup', 'put']","['13', '1']",95,86,153,P01_04
"['cloth', 'fold']","['17', '28']",984,923,1051,P01_04
"['cloth', 'pull']","['17', '31']",1132,1120,1164,P01_04
"['liquid:washing', 'take']","['22', '0']",1249,1241,1264,P01_04
"['liquid:washing', 'pour']","['22', '9']",1284,1265,1334,P01_04
"['tap', 'turn-on']","['0', '6']",1372,1358,1404,P01_04
"['cup', 'wash']","['13', '2']",1426,1407,1572,P01_04
"['spoon', 'wash']","['1', '2']",1598,1575,1685,P01_04
"['cup', 'wash']","['13', '2']",1874,1720,1880,P01_04
"['tap', 'turn']","['0', '23']",1877,1869,1890,P01_04
"['cup', 'pull']","['13', '31']",1918,1905,2016,P01_04
"['bag', 'take']","['19', '0']",202,185,203,P01_04
"['sink', 'wash']","['63', '2']",2078,2060,2139,P01_04
"['hand', 'wash']","['11', '2']",2081,2079,2154,P01_04
"['tap', 'turn-off']","['0', '8']",2147,2142,2162,P01_04
"['hand', 'dry']","['11', '14']",2374,2231,2383,P01_04
"['bottle', 'take']","['15', '0']",2447,2394,2461,P01_04
"['bottle', 'open']","['15', '3']",2493,2464,2554,P01_04
"['glass', 'take']","['10', '0']",2569,2561,2584,P01_04
"['water', 'pour']","['27', '9']",2664,2590,2718,P01_04
"['water', 'drink']","['27', '60']",2903,2732,2958,P01_04
"['bottle', 'put']","['15', '1']",2987,2937,3011,P01_04
"['bag', 'fold']","['19', '28']",244,218,308,P01_04
"['glass', 'put']","['10', '1']",2988,2969,3018,P01_04
"['container', 'take']","['21', '0']",3054,3015,3060,P01_04
"['bag', 'insert']","['19', '5']",318,311,423,P01_04
"['box', 'close']","['23', '4']",464,426,516,P01_04
"['cupboard', 'open']","['3', '3']",581,567,605,P01_04
"['box', 'put']","['23', '1']",625,590,681,P01_04
"['cupboard', 'close']","['3', '4']",711,683,728,P01_04
"['cloth', 'take']","['17', '0']",824,772,920,P01_04
"['fridge', 'open']","['12', '3']",144,124,178,P01_05
"['mushroom', 'take']","['56', '0']",207,195,242,P01_05
"['cup', 'insert']","['13', '5']",989,923,1005,P01_05
"['hob', 'turn-on']","['24', '6']",10124,10045,10131,P01_05
"['cupboard', 'open']","['3', '3']",10188,10135,10213,P01_05
"['pan', 'take']","['5', '0']",10256,10231,10304,P01_05
"['cupboard', 'close']","['3', '4']",10320,10315,10395,P01_05
"['pan', 'put']","['5', '1']",10459,10424,10490,P01_05
"['kettle', 'take']","['44', '0']",11337,11234,11340,P01_05
"['water', 'pour']","['27', '9']",11438,11399,11450,P01_05
"['water', 'pour']","['27', '9']",11626,11528,11722,P01_05
"['kettle', 'put']","['44', '1']",11796,11709,11827,P01_05
"['salt', 'take']","['38', '0']",11916,11900,12222,P01_05
"['plate', 'take']","['2', '0']",1048,1044,1107,P01_05
"['drawer', 'open']","['8', '3']",11963,11962,11988,P01_05
"['spoon', 'take']","['1', '0']",12014,11990,12020,P01_05
"['drawer', 'close']","['8', '4']",12060,12023,12068,P01_05
"['salt', 'open']","['38', '3']",12085,12082,12122,P01_05
"['salt', 'pour']","['38', '9']",12189,12149,12255,P01_05
"['salt', 'pour']","['38', '9']",12261,12257,12310,P01_05
"['salt', 'put']","['38', '1']",12396,12389,12425,P01_05
"['spoon', 'put']","['1', '1']",12422,12415,12436,P01_05
"['board:chopping', 'take']","['18', '0']",12469,12446,12516,P01_05
"['potato', 'pour']","['30', '9']",12669,12526,12754,P01_05
"['plate', 'take']","['2', '0']",1115,1109,1199,P01_05
"['board:chopping', 'put']","['18', '1']",12821,12771,12834,P01_05
"['sausage', 'throw']","['86', '13']",13005,12971,13050,P01_05
"['sausage', 'take']","['86', '0']",13192,13176,13208,P01_05
"['box', 'open']","['23', '3']",13294,13211,13657,P01_05
"['package', 'throw']","['26', '13']",13832,13777,13852,P01_05
"['bin', 'close']","['36', '4']",13857,13843,13873,P01_05
"['hand', 'dry']","['11', '14']",13971,13950,14032,P01_05
"['cupboard', 'open']","['3', '3']",14069,14069,14099,P01_05
"['board:chopping', 'take']","['18', '0']",14164,14118,14176,P01_05
"['cupboard', 'close']","['3', '4']",14204,14171,14228,P01_05
"['plate', 'put']","['2', '1']",1235,1209,1247,P01_05
"['bottle', 'move']","['15', '11']",14294,14270,14305,P01_05
"['glass', 'move']","['10', '11']",14339,14326,14349,P01_05
"['glass', 'move']","['10', '11']",14356,14356,14377,P01_05
"['board:chopping', 'put']","['18', '1']",14419,14419,14447,P01_05
"['drawer', 'open']","['8', '3']",14465,14450,14495,P01_05
"['knife', 'take']","['4', '0']",14500,14495,14537,P01_05
"['bread', 'take']","['33', '0']",14568,14563,14600,P01_05
"['bread', 'put']","['33', '1']",14718,14701,14723,P01_05
"['bread', 'cut']","['33', '7']",14859,14766,14931,P01_05
"['bread', 'cut']","['33', '7']",15027,14947,15104,P01_05
"['plate', 'insert']","['2', '5']",1288,1265,1340,P01_05
"['knife', 'put']","['4', '1']",15243,15229,15268,P01_05
"['bag', 'take']","['19', '0']",15335,15314,15341,P01_05
"['bread', 'insert']","['33', '5']",15423,15361,15436,P01_05
"['bag', 'fold']","['19', '28']",15524,15477,15534,P01_05
"['bag', 'put']","['19', '1']",15586,15567,15599,P01_05
"['board:chopping', 'put']","['18', '1']",15710,15692,15724,P01_05
"['cloth', 'take']","['17', '0']",15834,15770,15848,P01_05
"['cloth', 'unroll']","['17', '39']",15896,15886,15958,P01_05
"['plate', 'move']","['2', '11']",15987,15979,16017,P01_05
"['knife', 'dry']","['4', '14']",16148,16120,16183,P01_05
"['pan', 'take']","['5', '0']",1412,1380,1436,P01_05
"['knife', 'put']","['4', '1']",16185,16155,16230,P01_05
"['drawer', 'open']","['8', '3']",16320,16292,16344,P01_05
"['fork', 'take']","['14', '0']",16381,16337,16382,P01_05
"['drawer', 'close']","['8', '4']",16406,16381,16407,P01_05
"['fork', 'put']","['14', '1']",16464,16421,16480,P01_05
"['bottle', 'take']","['15', '0']",16872,16866,16901,P01_05
"['bottle', 'open']","['15', '3']",16954,16938,17011,P01_05
"['tap', 'turn-on']","['0', '6']",17068,17025,17109,P01_05
"['water', 'pour']","['27', '9']",17218,17070,17469,P01_05
"['tap', 'turn-off']","['0', '8']",17487,17459,17489,P01_05
"['cupboard', 'open']","['3', '3']",1469,1454,1476,P01_05
"['bottle', 'put']","['15', '1']",17580,17526,17595,P01_05
"['box', 'take']","['23', '0']",18895,18893,19034,P01_05
"['box', 'open']","['23', '3']",19100,19095,19329,P01_05
"['colander', 'take']","['39', '0']",19401,19379,19439,P01_05
"['bin', 'open']","['36', '3']",19506,19489,19520,P01_05
"['colander', 'throw']","['39', '13']",19507,19500,19520,P01_05
"['bin', 'close']","['36', '4']",19541,19516,19553,P01_05
"['box', 'take']","['23', '0']",19630,19604,19634,P01_05
"['fruit', 'wash']","['254', '2']",20023,19679,20102,P01_05
"['fruit', 'wash']","['254', '2']",19881,19762,20480,P01_05
"['pan', 'move']","['5', '11']",1553,1527,1562,P01_05
"['tap', 'turn-off']","['0', '8']",20375,20363,20391,P01_05
"['fruit', 'put']","['254', '1']",20626,20612,20654,P01_05
"['hand', 'dry']","['11', '14']",20720,20683,20732,P01_05
"['hob', 'adjust']","['24', '17']",20759,20753,20772,P01_05
"['sausage', 'take']","['86', '0']",20871,20851,20902,P01_05
"['sausage', 'put']","['86', '1']",20991,20910,21168,P01_05
"['hob', 'adjust']","['24', '17']",21188,21176,21209,P01_05
"['sausage', 'put']","['86', '1']",21310,21244,21393,P01_05
"['box', 'throw']","['23', '13']",21559,21505,21573,P01_05
"['hand', 'dry']","['11', '14']",21811,21780,22068,P01_05
"['pan', 'insert']","['5', '5']",1647,1632,1670,P01_05
"['clothes', 'hang']","['73', '41']",22124,22124,22148,P01_05
"['clothes', 'take']","['73', '0']",22317,22194,22333,P01_05
"['clothes', 'hang']","['73', '41']",22471,22471,22526,P01_05
"['drawer', 'open']","['8', '3']",23421,23413,23438,P01_05
"['tongs', 'take']","['142', '0']",23509,23450,23524,P01_05
"['tongs', 'put']","['142', '1']",23657,23643,23677,P01_05
"['spoon', 'take']","['1', '0']",23690,23683,23706,P01_05
"['spoon', 'mix']","['1', '10']",23762,23739,23969,P01_05
"['spoon', 'put']","['1', '1']",24015,23994,24017,P01_05
"['hob', 'adjust']","['24', '17']",24246,24208,24264,P01_05
"['pan', 'take']","['5', '0']",1769,1689,1800,P01_05
"['pan', 'move']","['5', '11']",26560,26538,26642,P01_05
"['hob', 'adjust']","['24', '17']",27321,27302,27352,P01_05
"['drawer', 'open']","['8', '3']",28438,28372,28453,P01_05
"['drawer', 'open']","['8', '3']",28568,28462,28570,P01_05
"['drawer', 'close']","['8', '4']",28538,28531,28568,P01_05
"['lighter', 'take']","['130', '0']",28581,28571,28660,P01_05
"['candle', 'take']","['280', '0']",28745,28708,28757,P01_05
"['candle', 'turn-on']","['280', '6']",28852,28736,29017,P01_05
"['candle', 'put']","['280', '1']",29061,29047,29118,P01_05
"['drawer', 'open']","['8', '3']",29163,29154,29222,P01_05
"['container', 'move']","['21', '11']",245,241,261,P01_05
"['pan', 'put']","['5', '1']",1827,1807,1843,P01_05
"['drawer', 'close']","['8', '4']",29194,29182,29201,P01_05
"['drawer', 'open']","['8', '3']",29198,29196,29226,P01_05
"['tongs', 'take']","['142', '0']",29313,29304,29319,P01_05
"['sausage', 'flip']","['86', '22']",29401,29345,29418,P01_05
"['sausage', 'flip']","['86', '22']",29484,29473,29501,P01_05
"['sausage', 'flip']","['86', '22']",29594,29575,29687,P01_05
"['sausage', 'flip']","['86', '22']",29755,29708,29784,P01_05
"['sausage', 'flip']","['86', '22']",29846,29828,29900,P01_05
"['sausage', 'flip']","['86', '22']",29942,29910,30018,P01_05
"['sausage', 'flip']","['86', '22']",30061,30021,30095,P01_05
"['bowl', 'take']","['7', '0']",2046,1936,2053,P01_05
"['sausage', 'flip']","['86', '22']",30993,30923,31004,P01_05
"['sausage', 'flip']","['86', '22']",31064,31029,31079,P01_05
"['sausage', 'flip']","['86', '22']",31186,31186,31229,P01_05
"['sausage', 'flip']","['86', '22']",31545,31503,31554,P01_05
"['sausage', 'cook']","['86', '45']",32409,31751,32440,P01_05
"['tongs', 'put']","['142', '1']",32469,32443,32474,P01_05
"['knife', 'take']","['4', '0']",32479,32477,32501,P01_05
"['potato', 'check']","['30', '24']",32552,32526,32606,P01_05
"['knife', 'put']","['4', '1']",32654,32640,32671,P01_05
"['hob', 'adjust']","['24', '17']",32681,32675,32744,P01_05
"['bowl', 'insert']","['7', '5']",2129,2109,2215,P01_05
"['tongs', 'take']","['142', '0']",32788,32782,32833,P01_05
"['hob', 'adjust']","['24', '17']",32834,32834,32864,P01_05
"['sausage', 'turn']","['86', '23']",33025,32993,33202,P01_05
"['sausage', 'turn']","['86', '23']",33221,33205,33323,P01_05
"['sausage', 'turn']","['86', '23']",33531,33378,33810,P01_05
"['sausage', 'turn']","['86', '23']",33833,33810,33908,P01_05
"['sausage', 'turn']","['86', '23']",33955,33911,34000,P01_05
"['sausage', 'turn']","['86', '23']",34053,34003,34193,P01_05
"['tongs', 'put']","['142', '1']",34246,34217,34258,P01_05
"['hob', 'adjust']","['24', '17']",34470,34469,34502,P01_05
"['colander', 'take']","['39', '0']",2329,2321,2387,P01_05
"['hob', 'turn-off']","['24', '8']",34995,34975,35032,P01_05
"['pan', 'take']","['5', '0']",35053,35025,35062,P01_05
"['colander', 'take']","['39', '0']",35119,35100,35156,P01_05
"['potato', 'filter']","['30', '37']",35199,35161,35258,P01_05
"['pan', 'put']","['5', '1']",35316,35287,35332,P01_05
"['potato', 'pour']","['30', '9']",35556,35494,35633,P01_05
"['colander', 'put']","['39', '1']",35689,35669,35706,P01_05
"['oil', 'take']","['31', '0']",35752,35732,35778,P01_05
"['oil', 'put']","['31', '1']",35800,35777,35808,P01_05
"['sausage', 'take']","['86', '0']",35848,35833,35854,P01_05
"['lid', 'take']","['6', '0']",2419,2389,2438,P01_05
"['fork', 'take']","['14', '0']",35873,35871,35908,P01_05
"['potato', 'move']","['30', '11']",35917,35906,35945,P01_05
"['sausage', 'put']","['86', '1']",36050,35948,36349,P01_05
"['pan', 'wash']","['5', '2']",36505,36399,36590,P01_05
"['pan', 'put']","['5', '1']",36409,36400,36444,P01_05
"['pan', 'wash']","['5', '2']",36766,36590,36802,P01_05
"['tap', 'turn-off']","['0', '8']",36803,36784,36815,P01_05
"['oil', 'take']","['31', '0']",36813,36813,36842,P01_05
"['oil', 'open']","['31', '3']",36899,36845,36927,P01_05
"['oil', 'pour']","['31', '9']",37091,36929,37132,P01_05
"['glass', 'take']","['10', '0']",2448,2441,2483,P01_05
"['oil', 'close']","['31', '4']",37128,37127,37265,P01_05
"['oil', 'put']","['31', '1']",37292,37246,37333,P01_05
"['rosemary', 'take']","['277', '0']",37328,37328,37350,P01_05
"['rosemary', 'open']","['277', '3']",37391,37355,37417,P01_05
"['rosemary', 'sprinkle']","['277', '42']",37510,37455,37676,P01_05
"['rosemary', 'close']","['277', '4']",37721,37678,37762,P01_05
"['rosemary', 'put']","['277', '1']",37764,37763,37800,P01_05
"['knife', 'take']","['4', '0']",37890,37876,37912,P01_05
"['food', 'mix']","['34', '10']",37989,37912,38070,P01_05
"['glass', 'insert']","['10', '5']",2511,2497,2540,P01_05
"['ladle', 'take']","['97', '0']",2585,2576,2627,P01_05
"['cloth', 'take']","['17', '0']",2830,2797,2834,P01_05
"['ladle', 'dry']","['97', '14']",2868,2836,3140,P01_05
"['sausage', 'take']","['86', '0']",280,262,427,P01_05
"['ladle', 'dry']","['97', '14']",2961,2837,3146,P01_05
"['drawer', 'open']","['8', '3']",3151,3143,3179,P01_05
"['ladle', 'put']","['97', '1']",3188,3182,3206,P01_05
"['knife', 'take']","['4', '0']",3306,3296,3326,P01_05
"['knife', 'dry']","['4', '14']",3349,3327,3353,P01_05
"['knife', 'put']","['4', '1']",3372,3358,3375,P01_05
"['spatula', 'take']","['20', '0']",3386,3383,3415,P01_05
"['cutlery', 'take']","['58', '0']",3534,3451,3543,P01_05
"['drawer', 'open']","['8', '3']",3612,3590,3653,P01_05
"['cloth', 'put']","['17', '1']",3635,3608,3645,P01_05
"['mushroom', 'insert']","['56', '5']",463,425,487,P01_05
"['spatula', 'put']","['20', '1']",3658,3651,3680,P01_05
"['spatula', 'insert']","['20', '5']",3665,3656,3678,P01_05
"['cutlery', 'put']","['58', '1']",3770,3688,3791,P01_05
"['drawer', 'open']","['8', '3']",3796,3794,3835,P01_05
"['cutlery', 'put']","['58', '1']",3943,3868,4211,P01_05
"['drawer', 'close']","['8', '4']",4236,4194,4254,P01_05
"['cupboard', 'close']","['3', '4']",4320,4263,4332,P01_05
"['cupboard', 'close']","['3', '4']",4295,4265,4315,P01_05
"['cupboard', 'close']","['3', '4']",4366,4335,4390,P01_05
"['cupboard', 'open']","['3', '3']",4434,4397,4453,P01_05
"['fridge', 'close']","['12', '4']",523,490,596,P01_05
"['potato', 'take']","['30', '0']",4508,4448,4510,P01_05
"['lid', 'insert']","['6', '5']",4693,4576,4708,P01_05
"['cupboard', 'close']","['3', '4']",4720,4706,4749,P01_05
